2025-12-01 15:38:31,003 - Unhandled exception in listener callback
Traceback (most recent call last):
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 230, in inner
    return f(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/xorg.py", line 472, in _handler
    self._handle_message(self._display_stop, event, injected)
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/keyboard/_xorg.py", line 578, in _handle_message
    self.on_press(key, injected)
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 146, in inner
    if f(*args) is False:
       ^^^^^^^^
  File "/home/Hai/Documents/LIA/venv/lib/python3.11/site-packages/pynput/_util/__init__.py", line 291, in <lambda>
    return lambda *a: f(*a[:actual])
                      ^^^^^^^^^^^^^^
  File "/home/Hai/Documents/LIA/controller.py", line 227, in on_press
    client.publish("robot/manual movement", "stop")
    ^^^^^^
NameError: name 'client' is not defined
2025-12-01 17:38:47,226 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,227 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,227 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,228 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,229 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,230 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,231 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,232 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,234 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,236 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,237 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,239 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,239 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,240 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,241 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,241 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,242 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,243 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,243 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,245 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,245 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,246 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,247 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,248 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,249 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,250 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,251 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,251 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,252 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,253 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,253 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,254 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,254 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,255 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,256 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,256 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,257 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,258 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,258 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,259 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,260 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,261 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,262 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,263 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,264 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,266 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,269 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,270 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,271 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,272 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,272 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,275 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,276 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,276 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,277 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,278 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,278 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,279 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,279 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,280 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,281 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,282 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,283 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,284 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,285 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,285 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,286 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,287 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,287 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,288 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,288 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,289 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,290 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,291 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,291 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,293 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,294 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,295 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,296 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,297 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,299 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,300 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,301 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,302 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,303 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,304 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,304 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,305 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,306 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,306 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,307 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,308 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,309 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,310 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,310 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,311 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,312 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,313 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,313 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,314 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,315 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,316 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,317 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,318 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,318 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,319 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,320 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,320 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,321 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,322 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,323 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,325 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,325 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,327 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,329 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,331 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,332 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,333 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,333 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,334 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,335 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,335 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,336 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,337 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,338 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,338 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,339 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,339 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,340 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,341 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,341 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,342 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,343 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,344 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,346 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,347 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,347 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,348 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,348 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,350 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,351 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,351 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,352 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,353 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,354 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,355 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,356 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,359 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,360 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,362 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,363 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,364 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,365 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,366 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,367 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,368 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,369 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,369 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,370 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,371 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,371 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,372 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,373 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,373 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,374 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,375 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,376 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,377 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,377 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,378 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,379 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,379 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,380 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,380 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,381 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,382 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,382 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,383 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,384 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,385 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,385 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,386 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,388 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,389 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,390 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,393 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,394 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,394 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,395 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,396 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,397 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,398 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,398 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,399 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,400 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,401 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,402 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,403 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,403 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,404 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,405 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,405 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,406 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,407 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,407 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,408 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,408 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,409 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,410 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,410 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,411 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,412 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,413 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,414 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,414 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,415 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,416 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,416 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,417 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,418 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,419 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,420 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,421 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,422 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,423 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,425 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,426 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,428 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,428 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,429 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,430 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,431 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,432 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,432 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,433 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,434 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,434 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,435 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,436 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,437 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,438 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,438 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,439 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,440 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,440 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,441 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,441 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,442 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,443 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,444 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,444 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,445 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,446 - Received: robot/behaviour/drive = forward
2025-12-01 17:38:47,447 - Received: robot/behaviour/drive = forward
